,,,,,,,,,,,,
Month,Day,Hour,SITE CONSUMPTION Grid supply (kWh),SITE CONSUMPTION Natural Gas (kWh),ONSITE SOLAR SYSTEM PRODUCTION (kWh),GRID (EEX) Price (€/MWh),NG (TTF) Price (€/MWh),Demand,PV generation,Energy not covered,Cost of NG,cost of Grid
7,26,22,315.0,63.0,0.0,68.0,34.0,378.0,0.0,378.0,2.1408345,21.408345
7,26,23,323.8,64.8,0.0,68.9,34.4,388.5,0.0,388.5,2.2290835,22.290835
7,26,24,344.8,69.0,0.0,57.9,28.9,413.7,0.0,413.7,1.995516425,19.95516425
7,27,1,323.8,64.8,0.0,53.2,26.6,388.5,0.0,388.5,1.72235,17.2235
7,27,2,281.8,56.4,0.0,49.7,24.9,338.1,0.0,338.1,1.40148085,14.0148085
7,27,3,281.8,56.4,0.0,46.6,23.3,338.1,0.0,338.1,1.3127296,13.127296
7,27,4,288.8,57.8,0.0,53.8,26.9,346.5,0.0,346.5,1.553937,15.53937
7,27,5,330.8,66.2,0.0,52.0,26.0,396.9,0.0,396.9,1.718610075,17.18610075
7,27,6,302.8,60.6,19.4,65.0,32.5,363.3,19.4,343.9,1.967723625,19.67723625
7,27,7,264.3,52.9,170.1,73.0,36.5,317.1,170.1,147.0,1.92928925,19.2928925
7,27,8,187.3,37.5,352.6,69.4,34.7,224.7,352.6,-127.9,1.2992154,12.992154
7,27,9,294.0,58.8,293.1,67.8,33.9,352.8,293.1,59.7,1.992144,19.92144
7,27,10,250.3,50.1,542.1,63.3,31.6,300.3,542.1,-241.8,1.583582,15.83582
7,27,11,234.5,46.9,697.5,60.5,30.3,281.4,697.5,-416.1,1.41907675,14.1907675
7,27,12,276.5,55.3,589.8,56.0,28.0,331.8,589.8,-258.0,1.54859355,15.4859355
7,27,13,252.0,50.4,664.6,54.8,27.4,302.4,664.6,-362.2,1.3817412,13.817412
7,27,14,241.5,48.3,680.5,54.5,27.2,289.8,680.5,-390.7,1.3155471,13.155471
7,27,15,287.0,57.4,746.4,56.3,28.2,344.4,746.4,-402.0,1.6164414,16.164414
7,27,16,260.8,52.2,752.9,65.4,32.7,312.9,752.9,-440.0,1.705696125,17.05696125
7,27,17,299.3,59.9,608.6,73.2,36.6,359.1,608.6,-249.5,2.190480075,21.90480075
7,27,18,311.5,62.3,463.8,73.2,36.6,373.8,463.8,-90.0,2.27884055,22.7884055
7,27,19,262.5,52.5,245.5,77.1,38.5,315.0,245.5,69.5,2.0238225,20.238225
7,27,20,350.0,70.0,87.7,76.0,38.0,420.0,87.7,332.3,2.66168,26.6168
7,27,21,376.3,75.3,6.5,75.2,37.6,451.5,6.5,445.0,2.828910875,28.28910875
7,27,22,281.8,56.4,0.0,69.5,34.8,338.1,0.0,338.1,1.95923315,19.5923315
7,27,23,341.3,68.3,0.0,62.0,31.0,409.5,0.0,409.5,2.117149125,21.17149125
7,27,24,329.0,65.8,0.0,55.7,27.9,394.8,0.0,394.8,1.8329577,18.329577
7,28,1,308.0,61.6,0.0,54.7,27.3,369.6,0.0,369.6,1.6844828,16.844828
7,28,2,294.0,58.8,0.0,55.4,27.7,352.8,0.0,352.8,1.629936,16.29936
7,28,3,252.0,50.4,0.0,56.0,28.0,302.4,0.0,302.4,1.4115528,14.115528
7,28,4,269.5,53.9,0.0,62.7,31.3,323.4,0.0,323.4,1.68898345,16.8898345
7,28,5,336.0,67.2,0.0,68.8,34.4,403.2,0.0,403.2,2.3110752,23.110752
7,28,6,288.8,57.8,2.9,77.7,38.9,346.5,2.9,343.6,2.244598125,22.44598125
7,28,7,250.3,50.1,53.6,79.1,39.5,300.3,53.6,246.7,1.979302325,19.79302325
7,28,8,187.3,37.5,140.1,75.5,37.8,224.7,140.1,84.6,1.413906025,14.13906025
7,28,9,295.8,59.2,173.6,69.7,34.8,354.9,173.6,181.3,2.06072685,20.6072685
7,28,10,271.3,54.3,170.1,65.1,32.6,325.5,170.1,155.4,1.7658375,17.658375
7,28,11,231.0,46.2,292.0,62.1,31.0,277.2,292.0,-14.8,1.4344407,14.344407
7,28,12,292.3,58.5,184.8,56.0,28.0,350.7,184.8,165.9,1.6366,16.366
7,28,13,243.3,48.7,369.1,53.0,26.5,291.9,369.1,-77.2,1.288130375,12.88130375
7,28,14,274.8,55.0,448.0,53.3,26.6,329.7,448.0,-118.3,1.46359325,14.6359325
7,28,15,344.8,69.0,410.9,56.0,28.0,413.7,410.9,2.8,1.9306,19.306
7,28,16,283.5,56.7,609.2,61.9,31.0,340.2,609.2,-269.0,1.75489335,17.5489335
7,28,17,336.0,67.2,542.1,64.1,32.1,403.2,542.1,-138.9,2.1541968,21.541968
7,28,18,297.5,59.5,473.3,74.1,37.1,357.0,473.3,-116.3,2.205784,22.05784
7,28,19,329.0,65.8,209.0,77.6,38.8,394.8,209.0,185.8,2.5521846,25.521846
7,28,20,341.3,68.3,50.6,81.5,40.7,409.5,50.6,358.9,2.780266125,27.80266125
7,28,21,379.8,76.0,4.1,78.2,39.1,455.7,4.1,451.6,2.968999425,29.68999425
7,28,22,290.5,58.1,0.0,71.2,35.6,348.6,0.0,348.6,2.06745945,20.6745945
7,28,23,334.3,66.9,0.0,72.2,36.1,401.1,0.0,401.1,2.412048275,24.12048275
7,28,24,323.8,64.8,0.0,65.8,32.9,388.5,0.0,388.5,2.130275,21.30275
7,29,1,302.8,60.6,0.0,63.8,31.9,363.3,0.0,363.3,1.932120225,19.32120225
7,29,2,316.8,63.4,0.0,60.0,30.0,380.1,0.0,380.1,1.89929635,18.9929635
7,29,3,327.3,65.5,0.0,62.3,31.1,392.7,0.0,392.7,2.038080275,20.38080275
7,29,4,304.5,60.9,0.0,60.9,30.5,365.4,0.0,365.4,1.85504445,18.5504445
7,29,5,369.3,73.9,0.0,60.0,30.0,443.1,0.0,443.1,2.21513075,22.1513075
7,29,6,297.5,59.5,16.5,61.5,30.8,357.0,16.5,340.5,1.83072575,18.3072575
7,29,7,248.5,49.7,113.0,60.1,30.0,298.2,113.0,185.2,1.49231705,14.9231705
7,29,8,210.0,42.0,231.3,57.2,28.6,252.0,231.3,20.7,1.201137,12.01137
7,29,9,315.0,63.0,488.0,52.9,26.4,378.0,488.0,-110.0,1.664775,16.64775
7,29,10,255.5,51.1,310.2,44.6,22.3,306.6,310.2,-3.6,1.14016875,11.4016875
7,29,11,259.0,51.8,755.8,40.7,20.3,310.8,755.8,-445.0,1.0540782,10.540782
7,29,12,309.8,62.0,639.8,28.0,14.0,371.7,639.8,-268.1,0.8664327,8.664327
7,29,13,276.5,55.3,644.0,9.5,4.7,331.8,644.0,-312.2,0.2612925,2.612925
7,29,14,341.3,68.3,657.5,13.4,6.7,409.5,657.5,-248.0,0.458878875,4.58878875
7,29,15,316.8,63.4,789.4,3.2,1.6,380.1,789.4,-409.3,0.10243695,1.0243695
7,29,16,306.3,61.3,477.4,34.0,17.0,367.5,477.4,-109.9,1.04272,10.4272
7,29,17,367.5,73.5,386.7,50.5,25.2,441.0,386.7,54.3,1.854258,18.54258
7,29,18,309.8,62.0,452.7,62.8,31.4,371.7,452.7,-81.0,1.944703425,19.44703425
7,29,19,308.0,61.6,209.0,70.1,35.1,369.6,209.0,160.6,2.1600964,21.600964
7,29,20,362.3,72.5,80.6,70.9,35.5,434.7,80.6,354.1,2.56972905,25.6972905
7,29,21,369.3,73.9,7.7,70.6,35.3,443.1,7.7,435.4,2.605686475,26.05686475
7,29,22,288.8,57.8,0.0,64.5,32.3,346.5,0.0,346.5,1.86318825,18.6318825
7,29,23,330.8,66.2,0.0,59.2,29.6,396.9,0.0,396.9,1.95638625,19.5638625
7,29,24,336.0,67.2,0.0,52.4,26.2,403.2,0.0,403.2,1.761648,17.61648
7,30,1,288.8,57.8,0.0,47.5,23.7,346.5,0.0,346.5,1.370609625,13.70609625
7,30,2,316.8,63.4,0.0,40.5,20.2,380.1,0.0,380.1,1.281348775,12.81348775
7,30,3,313.3,62.7,0.0,36.1,18.1,375.9,0.0,375.9,1.131459,11.31459
7,30,4,250.3,50.1,0.0,36.2,18.1,300.3,0.0,300.3,0.90565475,9.0565475
7,30,5,248.5,49.7,0.0,33.1,16.6,298.2,0.0,298.2,0.8234793,8.234793
7,30,6,266.0,53.2,27.7,25.9,13.0,319.2,27.7,291.5,0.68894,6.8894
7,30,7,248.5,49.7,184.2,20.9,10.4,298.2,184.2,114.0,0.5187189,5.187189
7,30,8,266.0,53.2,350.2,5.9,3.0,319.2,350.2,-31.0,0.1578976,1.578976
7,30,9,325.5,65.1,520.9,0.0,0.0,390.6,520.9,-130.3,0.00022785,-0.0022785
7,30,10,269.5,53.9,621.6,-10.2,5.1,323.4,621.6,-298.2,0.2758063,-2.758063
7,30,11,283.5,56.7,570.4,-19.6,9.8,340.2,570.4,-230.2,0.55625535,-5.5625535
7,30,12,260.8,52.2,566.3,-58.8,29.4,312.9,566.3,-253.4,1.534487675,-15.34487675
7,30,13,302.8,60.6,741.7,-59.9,30.0,363.3,741.7,-378.4,1.81365415,-18.1365415
7,30,14,358.8,71.8,685.2,-47.3,23.7,430.5,685.2,-254.7,1.697353875,-16.97353875
7,30,15,404.3,80.9,815.3,-18.8,9.4,485.1,815.3,-330.2,0.761485725,-7.61485725
7,30,16,313.3,62.7,774.1,-5.5,2.8,375.9,774.1,-398.2,0.17235015,-1.7235015
7,30,17,357.0,71.4,642.8,5.2,2.6,428.4,642.8,-214.4,0.1861755,1.861755
7,30,18,322.0,64.4,462.1,52.5,26.2,386.4,462.1,-75.7,1.6902746,16.902746
7,30,19,292.3,58.5,267.8,59.5,29.7,350.7,267.8,82.9,1.738682925,17.38682925
7,30,20,367.5,73.5,86.5,60.5,30.2,441.0,86.5,354.5,2.221611,22.21611
7,30,21,376.3,75.3,4.7,60.3,30.2,451.5,4.7,446.8,2.270029125,22.70029125
7,30,22,299.3,59.9,0.0,49.0,24.5,359.1,0.0,359.1,1.467372375,14.67372375
7,30,23,358.8,71.8,0.0,42.7,21.4,430.5,0.0,430.5,1.532615875,15.32615875
7,30,24,344.8,69.0,0.0,35.4,17.7,413.7,0.0,413.7,1.218932575,12.18932575
7,31,1,297.5,59.5,0.0,30.9,15.4,357.0,0.0,357.0,0.91817425,9.1817425
7,31,2,327.3,65.5,0.0,21.2,10.6,392.7,0.0,392.7,0.69409725,6.9409725
7,31,3,313.3,62.7,0.0,20.2,10.1,375.9,0.0,375.9,0.633924025,6.33924025
7,31,4,278.3,55.7,0.0,35.2,17.6,333.9,0.0,333.9,0.979913025,9.79913025
7,31,5,327.3,65.5,0.0,51.5,25.8,392.7,0.0,392.7,1.685992,16.85992
7,31,6,313.3,62.7,26.5,59.5,29.8,375.9,26.5,349.4,1.8647146,18.647146
7,31,7,280.0,56.0,170.1,61.4,30.7,336.0,170.1,165.9,1.718724,17.18724
7,31,8,285.3,57.1,342.0,60.2,30.1,342.3,342.0,0.3,1.717205,17.17205
7,31,9,365.8,73.2,486.8,52.0,26.0,438.9,486.8,-47.9,1.90021755,19.0021755
7,31,10,365.8,73.2,650.4,47.3,23.7,438.9,650.4,-211.5,1.73021695,17.3021695
7,31,11,418.3,83.7,789.9,45.8,22.9,501.9,789.9,-288.0,1.91533405,19.1533405
7,31,12,334.3,66.9,853.5,41.8,20.9,401.1,853.5,-452.4,1.39870255,13.9870255
7,31,13,315.0,63.0,831.7,41.5,20.8,378.0,831.7,-453.7,1.307565,13.07565
7,31,14,353.5,70.7,866.5,42.1,21.1,424.2,866.5,-442.3,1.4891541,14.891541
7,31,15,388.5,77.7,810.5,47.4,23.7,466.2,810.5,-344.3,1.8400137,18.400137
7,31,16,339.5,67.9,711.1,52.4,26.2,407.4,711.1,-303.7,1.78023615,17.8023615
7,31,17,358.8,71.8,548.0,57.5,28.7,430.5,548.0,-117.5,2.061485125,20.61485125
7,31,18,306.3,61.3,417.9,64.2,32.1,367.5,417.9,-50.4,1.967319375,19.67319375
7,31,19,339.5,67.9,241.3,68.4,34.2,407.4,241.3,166.1,2.32350405,23.2350405
7,31,20,351.8,70.4,58.3,66.2,33.1,422.1,58.3,363.8,2.32978095,23.2978095
7,31,21,395.5,79.1,10.6,66.6,33.3,474.6,10.6,464.0,2.63367405,26.3367405
7,31,22,315.0,63.0,0.0,61.5,30.8,378.0,0.0,378.0,1.938636,19.38636
7,31,23,332.5,66.5,0.0,47.9,24.0,399.0,0.0,399.0,1.59363925,15.9363925
7,31,24,327.3,65.5,0.0,41.2,20.6,392.7,0.0,392.7,1.349022675,13.49022675
8,1,1,280.0,56.0,0.0,40.5,20.3,336.0,0.0,336.0,1.134056,11.34056
8,1,2,339.5,67.9,0.0,39.9,19.9,407.4,0.0,407.4,1.3531791,13.531791
8,1,3,341.3,68.3,0.0,40.5,20.3,409.5,0.0,409.5,1.38308625,13.8308625
8,1,4,446.3,89.3,0.0,44.4,22.2,535.5,0.0,535.5,1.9804575,19.804575
8,1,5,712.3,142.5,0.0,52.7,26.4,854.7,0.0,854.7,3.75626405,37.5626405
8,1,6,717.5,143.5,21.8,63.6,31.8,861.0,21.8,839.2,4.56595475,45.6595475
8,1,7,1006.3,201.3,163.1,63.4,31.7,1207.5,163.1,1044.4,6.38022875,63.8022875
8,1,8,1207.5,241.5,336.1,61.7,30.9,1449.0,336.1,1112.9,7.4534145,74.534145
8,1,9,1331.8,266.4,515.6,53.9,27.0,1598.1,515.6,1082.5,7.1781325,71.781325
8,1,10,1335.3,267.1,678.1,46.9,23.5,1602.3,678.1,924.2,6.268865225,62.68865225
8,1,11,1722.0,344.4,802.3,47.0,23.5,2066.4,802.3,1264.1,8.088234,80.88234
8,1,12,1734.3,346.9,871.8,43.4,21.7,2081.1,871.8,1209.3,7.5217891,75.217891
8,1,13,1802.5,360.5,888.8,37.2,18.6,2163.0,888.8,1274.2,6.69863075,66.9863075
8,1,14,1552.3,310.5,878.2,33.8,16.9,1862.7,878.2,984.5,5.24381095,52.4381095
8,1,15,1499.8,300.0,818.8,38.2,19.1,1799.7,818.8,980.9,5.7320445,57.320445
8,1,16,1218.0,243.6,718.7,47.6,23.8,1461.6,718.7,742.9,5.7925644,57.925644
8,1,17,1344.0,268.8,576.9,55.7,27.9,1612.8,576.9,1035.9,7.4878272,74.878272
8,1,18,1107.8,221.6,410.3,66.5,33.3,1329.3,410.3,919.0,7.370414625,73.70414625
8,1,19,1176.0,235.2,234.3,74.5,37.2,1411.2,234.3,1176.9,8.7596712,87.596712
8,1,20,1083.3,216.7,69.5,78.7,39.3,1299.9,69.5,1230.4,8.52452755,85.2452755
8,1,21,1083.3,216.7,5.3,71.8,35.9,1299.9,5.3,1294.6,7.776110125,77.76110125
8,1,22,1044.8,209.0,0.0,64.9,32.5,1253.7,0.0,1253.7,6.78523335,67.8523335
8,1,23,1064.0,212.8,0.0,62.6,31.3,1276.8,0.0,1276.8,6.6570224,66.570224
8,1,24,287.0,57.4,0.0,54.3,27.1,344.4,0.0,344.4,1.5577786,15.577786
8,2,1,983.5,196.7,0.0,48.7,24.4,1180.2,0.0,1180.2,4.7929889,47.929889
8,2,2,976.5,195.3,0.0,46.9,23.5,1171.8,0.0,1171.8,4.58456985,45.8456985
8,2,3,950.3,190.1,0.0,47.3,23.6,1140.3,0.0,1140.3,4.491926775,44.91926775
8,2,4,1337.0,267.4,0.0,50.0,25.0,1604.4,0.0,1604.4,6.6907491,66.907491
8,2,5,1562.8,312.6,0.0,41.9,20.9,1875.3,0.0,1875.3,6.54385935,65.4385935
8,2,6,1667.8,333.6,18.8,41.3,20.7,2001.3,18.8,1982.5,6.895979475,68.95979475
8,2,7,1846.3,369.3,84.8,51.9,25.9,2215.5,84.8,2130.7,9.57649875,95.7649875
8,2,8,1737.8,347.6,199.5,51.8,25.9,2085.3,199.5,1885.8,9.0064107,90.064107
8,2,9,1811.3,362.3,535.1,49.1,24.6,2173.5,535.1,1638.4,8.9004825,89.004825
8,2,10,2138.5,427.7,410.3,45.2,22.6,2566.2,410.3,2155.9,9.6553275,96.553275
8,2,11,2156.0,431.2,334.9,36.4,18.2,2587.2,334.9,2252.3,7.8508584,78.508584
8,2,12,1881.3,376.3,120.1,23.2,11.6,2257.5,120.1,2137.4,4.3562225,43.562225
8,2,13,1979.3,395.9,170.7,16.8,8.4,2375.1,170.7,2204.4,3.3306819,33.306819
8,2,14,1933.8,386.8,197.8,13.1,6.6,2320.5,197.8,2122.7,2.533986,25.33986
8,2,15,1624.0,324.8,684.0,19.8,9.9,1948.8,684.0,1264.8,3.2160072,32.160072
8,2,16,1218.0,243.6,727.0,36.4,18.2,1461.6,727.0,734.6,4.4360778,44.360778
8,2,17,1471.8,294.4,623.4,45.6,22.8,1766.1,623.4,1142.7,6.711915875,67.11915875
8,2,18,1268.8,253.8,445.0,49.9,25.0,1522.5,445.0,1077.5,6.331443125,63.31443125
8,2,19,1352.8,270.6,256.1,51.9,25.9,1623.3,256.1,1367.2,7.01671425,70.1671425
8,2,20,1212.8,242.6,93.0,45.7,22.9,1455.3,93.0,1362.3,5.54348025,55.4348025
8,2,21,1162.0,232.4,5.9,46.0,23.0,1394.4,5.9,1388.5,5.344038,53.44038
8,2,22,1114.8,223.0,0.0,27.7,13.9,1337.7,0.0,1337.7,3.08852635,30.8852635
8,2,23,1170.8,234.2,0.0,14.2,7.1,1404.9,0.0,1404.9,1.66035765,16.6035765
8,2,24,955.5,191.1,0.0,6.7,3.3,1146.6,0.0,1146.6,0.6367452,6.367452
8,3,1,1107.8,221.6,0.0,2.4,1.2,1329.3,0.0,1329.3,0.2667462,2.667462
8,3,2,1027.3,205.5,0.0,3.9,2.0,1232.7,0.0,1232.7,0.403401075,4.03401075
8,3,3,1051.8,210.4,0.0,0.7,0.4,1262.1,0.0,1262.1,0.077303625,0.77303625
8,3,4,1338.8,267.8,0.0,9.1,4.5,1606.5,0.0,1606.5,1.21638825,12.1638825
8,3,5,1634.5,326.9,0.0,28.2,14.1,1961.4,0.0,1961.4,4.6155011,46.155011
8,3,6,1697.5,339.5,20.6,42.0,21.0,2037.0,20.6,2016.4,7.12593525,71.2593525
8,3,7,2000.3,400.1,116.5,49.1,24.5,2400.3,116.5,2283.8,9.819427275,98.19427275
8,3,8,1914.5,382.9,196.6,42.4,21.2,2297.4,196.6,2100.8,8.1079075,81.079075
8,3,9,1802.5,360.5,213.7,32.0,16.0,2163.0,213.7,1949.3,5.763674,57.63674
8,3,10,2012.5,402.5,525.6,24.2,12.1,2415.0,525.6,1889.4,4.87991,48.7991
8,3,11,2182.3,436.5,636.9,21.0,10.5,2618.7,636.9,1981.8,4.582725,45.82725
8,3,12,1729.0,345.8,584.5,18.7,9.4,2074.8,584.5,1490.3,3.2375525,32.375525
8,3,13,2009.0,401.8,790.5,15.2,7.6,2410.8,790.5,1620.3,3.051671,30.51671
8,3,14,1902.3,380.5,879.4,16.9,8.4,2282.7,879.4,1403.3,3.207764175,32.07764175
8,3,15,1645.0,329.0,871.8,17.6,8.8,1974.0,871.8,1102.2,2.8914165,28.914165
8,3,16,1340.5,268.1,771.1,34.7,17.4,1608.6,771.1,837.5,4.65703105,46.5703105
8,3,17,1610.0,322.0,626.3,56.0,28.0,1932.0,626.3,1305.7,9.021635,90.21635
8,3,18,1277.5,255.5,447.4,67.5,33.8,1533.0,447.4,1085.6,8.62325275,86.2325275
8,3,19,1359.8,272.0,251.3,68.5,34.3,1631.7,251.3,1380.4,9.3164631,93.164631
8,3,20,1258.3,251.7,61.8,71.0,35.5,1509.9,61.8,1448.1,8.92929695,89.2929695
8,3,21,1188.3,237.7,3.5,70.3,35.2,1425.9,3.5,1422.4,8.35601165,83.5601165
8,3,22,1146.3,229.3,0.0,62.2,31.1,1375.5,0.0,1375.5,7.1347185,71.347185
8,3,23,1162.0,232.4,0.0,63.1,31.5,1394.4,0.0,1394.4,7.3319876,73.319876
8,3,24,1060.5,212.1,0.0,58.7,29.3,1272.6,0.0,1272.6,6.22460475,62.2460475
8,4,1,1037.8,207.6,0.0,56.6,28.3,1245.3,0.0,1245.3,5.8782311,58.782311
8,4,2,1006.3,201.3,0.0,55.5,27.7,1207.5,0.0,1207.5,5.582171875,55.82171875
8,4,3,1006.3,201.3,0.0,55.2,27.6,1207.5,0.0,1207.5,5.553996875,55.53996875
8,4,4,1368.5,273.7,0.0,57.4,28.7,1642.2,0.0,1642.2,7.85997975,78.5997975
8,4,5,1506.8,301.4,0.0,60.5,30.2,1808.1,0.0,1808.1,9.1086051,91.086051
8,4,6,1708.0,341.6,17.7,63.9,32.0,2049.6,17.7,2031.9,10.9146324,109.146324
8,4,7,2084.3,416.9,104.8,80.5,40.2,2501.1,104.8,2396.3,16.76945865,167.6945865
8,4,8,2080.8,416.2,267.2,71.1,35.6,2496.9,267.2,2229.7,14.798294,147.98294
8,4,9,2198.0,439.6,375.0,66.6,33.3,2637.6,375.0,2262.6,14.6413176,146.413176
8,4,10,1975.8,395.2,622.2,63.5,31.7,2370.9,622.2,1748.7,12.5412707,125.412707
8,4,11,2058.0,411.6,422.1,60.8,30.4,2469.6,422.1,2047.5,12.5216952,125.216952
8,4,12,1872.5,374.5,390.3,56.6,28.3,2247.0,390.3,1856.7,10.59217075,105.9217075
8,4,13,2023.0,404.6,655.7,54.5,27.2,2427.6,655.7,1771.9,11.0229224,110.229224
8,4,14,1921.5,384.3,121.3,53.3,26.7,2305.8,121.3,2184.5,10.24255575,102.4255575
8,4,15,1398.3,279.7,93.6,53.3,26.7,1677.9,93.6,1584.3,7.4582655,74.582655
8,4,16,1247.8,249.6,138.9,56.0,28.0,1497.3,138.9,1358.4,6.9874,69.874
8,4,17,1400.0,280.0,262.5,68.7,34.3,1680.0,262.5,1417.5,9.61478,96.1478
8,4,18,1184.8,237.0,246.6,81.2,40.6,1421.7,246.6,1175.1,9.62017,96.2017
8,4,19,1149.8,230.0,275.5,86.8,43.4,1379.7,275.5,1104.2,9.97822035,99.7822035
8,4,20,1121.8,224.4,81.2,87.0,43.5,1346.1,81.2,1264.9,9.7556354,97.556354
8,4,21,1090.3,218.1,5.9,75.5,37.8,1308.3,5.9,1302.4,8.233895075,82.33895075
8,4,22,1025.5,205.1,0.0,68.9,34.5,1230.6,0.0,1230.6,7.07010465,70.7010465
8,4,23,1128.8,225.8,0.0,71.1,35.5,1354.5,0.0,1354.5,8.023719375,80.23719375
8,4,24,1058.8,211.8,0.0,66.4,33.2,1270.5,0.0,1270.5,7.03327625,70.3327625
8,5,1,1044.8,209.0,0.0,64.8,32.4,1253.7,0.0,1253.7,6.77060685,67.7060685
8,5,2,1009.8,202.0,0.0,63.2,31.6,1211.7,0.0,1211.7,6.38262975,63.8262975
8,5,3,1074.5,214.9,0.0,63.2,31.6,1289.4,0.0,1289.4,6.7874016,67.874016
8,5,4,1485.8,297.2,0.0,63.4,31.7,1782.9,0.0,1782.9,9.41638635,94.1638635
8,5,5,1543.5,308.7,0.0,64.2,32.1,1852.2,0.0,1852.2,9.91528965,99.1528965
8,5,6,2005.5,401.1,17.1,62.1,31.0,2406.6,17.1,2389.5,12.4465341,124.465341
8,5,7,1974.0,394.8,154.8,61.0,30.5,2368.8,154.8,2214.0,12.0506778,120.506778
8,5,8,1905.8,381.2,335.5,59.6,29.8,2286.9,335.5,1951.4,11.35255275,113.5255275
8,5,9,1935.5,387.1,515.1,56.1,28.0,2322.6,515.1,1807.5,10.8523485,108.523485
8,5,10,1998.5,399.7,680.5,49.4,24.7,2398.2,680.5,1717.7,9.8681933,98.681933
8,5,11,1849.8,370.0,814.1,45.5,22.8,2219.7,814.1,1405.6,8.417657325,84.17657325
8,5,12,1281.0,256.2,887.7,41.2,20.6,1537.2,887.7,649.5,5.2824597,52.824597
8,5,13,1053.5,210.7,860.0,40.6,20.3,1264.2,860.0,404.2,4.2801598,42.801598
8,5,14,537.3,107.5,763.5,35.9,17.9,644.7,763.5,-118.8,1.9270083,19.270083
8,5,15,1221.5,244.3,590.4,36.2,18.1,1465.8,590.4,875.4,4.4257388,44.257388
8,5,16,927.5,185.5,699.9,43.0,21.5,1113.0,699.9,413.1,3.98964125,39.8964125
8,5,17,1214.5,242.9,541.5,46.8,23.4,1457.4,541.5,915.9,5.67985215,56.7985215
8,5,18,1093.8,218.8,324.3,49.0,24.5,1312.5,324.3,988.2,5.359375,53.59375
8,5,19,1044.8,209.0,173.1,63.2,31.6,1253.7,173.1,1080.6,6.60679005,66.0679005
8,5,20,1051.8,210.4,86.5,67.7,33.8,1262.1,86.5,1175.6,7.115614625,71.15614625
8,5,21,1034.3,206.9,5.9,65.8,32.9,1241.1,5.9,1235.2,6.810432825,68.10432825
8,5,22,936.3,187.3,0.0,60.4,30.2,1123.5,0.0,1123.5,5.651954,56.51954
8,5,23,1046.5,209.3,0.0,55.1,27.5,1255.8,0.0,1255.8,5.7651685,57.651685
8,5,24,1023.8,204.8,0.0,21.0,10.5,1228.5,0.0,1228.5,2.149875,21.49875
8,6,1,871.5,174.3,0.0,22.1,11.0,1045.8,0.0,1045.8,1.9216575,19.216575
8,6,2,833.0,166.6,0.0,15.8,7.9,999.6,0.0,999.6,1.3172229,13.172229
8,6,3,806.8,161.4,0.0,15.9,7.9,968.1,0.0,968.1,1.27966685,12.7966685
8,6,4,829.5,165.9,0.0,7.9,3.9,995.4,0.0,995.4,0.6549732,6.549732
8,6,5,885.5,177.1,0.0,0.1,0.0,1062.6,0.0,1062.6,0.0061985,0.061985
8,6,6,820.8,164.2,10.0,28.7,14.4,984.9,10.0,974.9,2.358425125,23.58425125
8,6,7,743.8,148.8,149.5,18.6,9.3,892.5,149.5,743.0,1.384341875,13.84341875
8,6,8,766.5,153.3,321.4,15.6,7.8,919.8,321.4,598.4,1.19275065,11.9275065
8,6,9,871.5,174.3,500.3,0.0,0.0,1045.8,500.3,545.5,0,0
8,6,10,792.8,158.6,669.3,-7.0,3.5,951.3,669.3,282.0,0.554925,-5.54925
8,6,11,803.3,160.7,796.4,-7.0,3.5,963.9,796.4,167.5,0.562275,-5.62275
8,6,12,731.5,146.3,873.5,1.3,0.7,877.8,873.5,4.3,0.0972895,0.972895
8,6,13,773.5,154.7,891.2,-0.6,0.3,928.2,891.2,37.0,0.0487305,-0.487305
8,6,14,918.8,183.8,878.2,0.1,0.1,1102.5,878.2,224.3,0.0128625,0.128625
8,6,15,897.8,179.6,820.0,0.0,0.0,1077.3,820.0,257.3,0,0
8,6,16,840.0,168.0,721.1,0.0,0.0,1008.0,721.1,286.9,0,0
8,6,17,838.3,167.7,579.8,28.0,14.0,1005.9,579.8,426.1,2.3471,23.471
8,6,18,936.3,187.3,399.1,44.3,22.1,1123.5,399.1,724.4,4.145246875,41.45246875
8,6,19,866.3,173.3,253.1,53.8,26.9,1039.5,253.1,786.4,4.659991875,46.59991875
8,6,20,857.5,171.5,56.5,54.2,27.1,1029.0,56.5,972.5,4.64653525,46.4653525
8,6,21,845.3,169.1,1.8,50.3,25.2,1014.3,1.8,1012.5,4.25177655,42.5177655
8,6,22,862.8,172.6,0.0,41.9,20.9,1035.3,0.0,1035.3,3.614491125,36.14491125
8,6,23,911.8,182.4,0.0,38.2,19.1,1094.1,0.0,1094.1,3.478964475,34.78964475
8,6,24,941.5,188.3,0.0,34.6,17.3,1129.8,0.0,1129.8,3.26163845,32.6163845
8,7,1,775.3,155.1,0.0,25.8,12.9,930.3,0.0,930.3,1.997586675,19.97586675
8,7,2,787.5,157.5,0.0,5.1,2.5,945.0,0.0,945.0,0.3980025,3.980025
8,7,3,817.3,163.5,0.0,10.1,5.0,980.7,0.0,980.7,0.823788,8.23788
8,7,4,798.0,159.6,0.0,45.5,22.8,957.6,0.0,957.6,3.6325758,36.325758
8,7,5,805.0,161.0,0.0,50.6,25.3,966.0,0.0,966.0,4.069597,40.69597
